lon,lat,name
6.31137636,50.29356002,Freiwillige Feuerwehr Laudesfeld
8.575383163636364,49.1573682,Feuerwehr Forst
10.306567236363636,48.15177264545454,Feuerwehr Kirchhaslach
10.28910963,48.16152521,Feuerwehr Olgishofen
8.947042927272726,50.71721659090909,Freiwillige Feuerwehr Deckenbach
13.9158842,51.867613559999995,Freiwillige Feuerwehr Krimnitz
13.8137716,51.860989366666665,Freiwillige Feuerwehr Alteno
13.7249979,51.86985174,Freiwillige Feuerwehr Karche-Zaacko
13.714958277777775,51.9015597,Freiwillige Feuerwehr Kreblitz
13.7186695,51.95103038,Freiwillige Feuerwehr Reichwalde
13.58557118,52.67611866,Freiwillige Feuerwehr Bernau
14.070494636363636,52.37499885454545,Feuerwache Nord
12.184624572727271,49.90578298181818,Freiwillige Feuerwehr Wiesau
10.935675071428571,49.42228254285715,FFW Lind
11.272562922222225,53.85208367777778,Freiwillige Feuerwehr Plüschow/Naschendorf
7.130932580851064,50.80555337021277,Feuer- & Rettungswache Troisdorf
11.11753806,50.879091419999995,Gerätehaus
6.886031099999999,50.4477385,Freiwillige Feuerwehr Schuld
9.453598827272726,51.27809051818181,Freiwillige Feuerwehr Kassel-Oberzwehren
6.2479564100000005,50.9453392,Freiwillige Feuerwehr Ederen
13.69318563076923,52.02781485384616,Feuerwehr Staakow
13.744987900000002,51.9390398,Freiwillige Feuerwehr Schiebsdorf
13.6971281,51.93378685555555,Freiwillige Feuerwehr Kasel-Golzig
9.44068266,52.155700720000006,Feuerwehr Flegessen
8.75309423846154,49.86144013846154,Feuerwehr Roßdorf
13.65658582,51.3482542,FF Lampertswalde OF Weißig am Raschütz
6.9543475444444445,49.423162955555554,Feuerwehrgerätehaus Macherbach
12.949020677777778,50.585162911111105,Freiwillige Feuerwehr Dörfel
12.0691633,48.34627098888889,Freiwillige Feuerwehr Inning am Holz
8.082967528571428,47.5900389,Feuerwehrgerätehaus Hochsal
6.52168195,51.608669940000006,Freiwillige Feuerwehr Alpen Menzelen
6.659088142857143,49.36183518571429,Freiwillige Feuerwehr Siersburg
12.180102146153846,54.06122810769231,Freiwillige Feuerwehr Kessin
8.0566311,48.34338817142857,Feuerwehr Zell am Harmersbach
11.033392514285714,50.24184915714285,Freiwillige Feuerwehr Rohrbach
11.022625266666669,50.227332508333326,Freiwillige Feuerwehr Grub am Forst
10.693156790909091,48.40092468181819,Freiwillige Feuerwehr Horgauergreut
10.433315533333332,49.47787275,FFW Ickelheim
13.62451488,51.34679533999999,FF Lampertswalde OF Oelsnitz-Niegeroda GH Niegeroda
13.095017475,51.2969036875,Feuerwehr Oschatz
9.32062275,54.16561453333333,Freiwillige Feuerwehr Bunsoh-Immenstedt
7.326325133333333,51.202353111111115,Freiwillige Feuerwehr Radevormwald Einheit Herbeck
6.353695516666666,50.28553698333334,Freiwillige Feuerwehr Schlausenbach
6.720210028571429,49.412266114285714,Feuerwehr Haustadt
6.729623283333333,49.429141833333325,Feuerwehr Honzrath
12.586737033333334,52.143892011111106,Freiwillige Feuerwehr Bad Belzig
8.773985688888889,51.59990956666667,Freiwillige Feuerwehr Henglarn
7.683903611111112,52.13045548888888,Flughafenfeuerwehr Münster/Osnabrück
11.978739123076924,47.797474515384614,Feuerwehr Au
9.25238432,51.137290959999994,Freiwillige Feuerwehr Fritzlar-Geismar
7.972504611111112,50.566298322222224,Feuerwehr Westerburg
6.490933555555555,51.628985944444445,Gerätehaus Löschgruppe Birten
7.053411339999999,50.48372646,Freiwillige Feuerwehr Kesseling-Staffel
10.785595766666669,48.37721885,Freiwillige Feuerwehr Schlipsheim
12.20341794,49.75059102,Freiwillige Feuerwehr Lanz
8.941476,51.639539680000006,Feuerwache Hakenberg
6.736420842857143,49.452892414285714,Feuerwehr Hargarten
12.861324142857145,51.990709571428575,Freiwillige Feuerwehr Danna
7.0289598600000005,50.39029166,Freiwillige Feuerwehr Jammelshofen
11.014892081818182,48.69815607272728,Freiwillige Feuerwehr Burgheim
10.961107255555556,52.15883046666667,Freiwillige Feuerwehr Esbeck
6.739594014285714,49.44128908571429,Feuerwehr Erbringen
9.57730056,50.40659050000001,Freiwillige Feuerwehr Rückers
12.17930506,49.2718942,FFW Steinberg
13.35655885,48.77497452,Freiwillige Feuerwehr Saldenburg
6.614319542857143,49.43990107142857,Freiwillige Feuerwehr Hilbringen
6.610150244444444,49.74415174444445,Freiwillige Feuerwehr Trier-Euren
9.03276149375,53.02287158125,Feuerwehr Achim
10.050200214285711,48.271617057142855,Feuerwehr Illerrieden
6.675247016666667,49.3936947,Feuerwehr Saarfels
6.705614277777778,49.477961122222226,Feuerwehr
10.1543889,48.655847085714285,Feuerwehr Heidenheim Abteilung Mergelstetten
9.109458857142858,48.48613785714286,Freiwillige Feuerwehr Kusterdingen-Mähringen
13.83184918,50.7372946,Freiwillige Feuerwehr Fürstenau
11.24480866,49.06505236,Feuerwehrhaus
12.831881533333334,48.00059922222223,Freiwillige Feuerwehr Fridolfing
6.630654127272728,50.49546706363637,Gerätehaus Nettersheim
10.36970132,50.6001103,Freiwillige Feuerwehr Melkers
11.701398581818182,51.48689090909091,Freiwillige Feuerwehr Seeburg
10.753312185714284,50.54342994285714,Freiwillige Feuerwehr Erlau
6.788848372222223,49.37737967777778,Feuerwehr Nalbach
6.763104899999999,49.37033788333333,Freiwillige Feuerwehr LBZ Diefflen
6.228999783333333,50.843979966666666,Freiwillige Feuerwehr Kinzweiler
6.684593978571429,49.59871643571429,Freiwillige Feuerwehr Zerf
6.69389556,49.6186353,Freiwillige Feuerwehr Hentern
7.3021466125,50.172217425,Freiwillige Feuerwehr Treis
6.3082175,50.8252543,"Feuerwehr Eschweiler, Löschzug 41"
8.709713571428571,53.47531942857143,Freiwillige Feuerwehr Loxstedt - Ortsfeuerwehr Stinstedt
9.50015285882353,48.69051432941177,Freiwillige Feuerwehr Ebersbach Abt. Roßwälden
6.200956942857142,50.92538635714286,Gerätehaus Setterich
6.201008528571428,50.925315242857145,Gerätehaus Setterich
7.061409477777778,49.55034292222222,FFW Neunkirchen (Nahe)
13.1567344,48.33483548,Freiwillige Feuerwehr Halmstein
6.740591800000001,49.67884203333333,Freiwillige Feuerwehr Schöndorf
10.559725822222225,50.69024067777778,Freiwillige Feuerwehr Steinbach-Hallenberg
7.143585433333333,49.52086293333334,FFW Namborn
9.63421637777778,53.479755088888886,Freiwillige Feuerwehr Neukloster
8.75987168,47.82364468,Freiwillige Feuerwehr
13.860310750000002,50.75898526666666,Ortsteilfeuerwehr Fürstenwalde
13.4787879,54.01282612,Freiwillige Feuerwehr Groß Kiesow
8.646208407142856,52.203120642857144,"Feuerwehr Kirchlengern, LZ Kirchlengern"
8.715823755555554,53.49390142222222,Freiwillige Feuerwehr Loxstedt - Ortsfeuerwehr Donnern
8.0678329,51.0714393,"Freiwillige Feuerwehr Kirchhundem, Löschgruppe Hofolpe"
9.46953932,51.18424204,Freiwillige Feuerwehr Ellenberg
10.72446934,49.4681483,FFW Dippoldsberg-Meiersberg
12.74984105,50.9453195375,Freiwillige Feuerwehr Rochsburg
13.360797985714289,51.5531884,Freiwillige Feuerwehr Wahrenbrück
14.729566971428572,51.26682234285715,Freiwillige Feuerwehr Quizdorf am See
7.06482066,49.57724556,FFW Bosen-Eckelhausen
7.1151336,49.5840297,Freiwillige Feuerwehr Türkismühle
10.271548200000002,52.725477139999995,Freiwillige Feuerwehr Scharnhorst
13.8798054625,51.4793755,Werkfeuerwehr BASF Schwarzheide
12.96624782,48.73756932,Freiwillige Feuerwehr Langenisarhofen
12.23023524,50.01253378,Feuerwehr Konnersreuth
13.57505585,51.3655566625,Freiwillige Feuerwehr Strauch
6.85482032,50.16557534,Freiwillige Feuerwehr Schalkenmehren
8.7021117,50.73374758,Freiwillige Feuerwehr Niederwalgern
10.60634996,49.161649520000005,FFW Wiesethbruck
10.99247826,49.40517154,Freiwillige Feuerwehr Weihersbuch
11.56295224,49.31644265999999,FF Laaber
10.21696724,52.144786999999994,Freiwillige Feuerwehr Burgdorf
10.597119,53.323479066666664,Freiwillige Feuerwehr Jürgenstorf
12.23831686,52.9240639,Freiwillige Feuerwehr Barrentin
12.13307026,52.99682192,Freiwillige Feuerwehr Kunow
12.23661916,52.90609529999999,Freiwillige Feuerwehr Kötzlin
12.11090988,52.977022739999995,Freiwillige Feuerwehr Schrepkow
12.736926314285714,48.95797184285714,FFW Au vorm Wald
12.750981771428572,48.94537942857143,FF Windberg
12.288823341666664,51.42270905,Feuerwehr Radefeld
6.683874733333333,49.56145312222222,Freiwillige Feuerwehr Greimerath
11.4503084,49.2826848,FW Neumarkt i.d.OPf.
11.8257139,49.479145300000006,Freiwillige Feuerwehr Traßlberg
7.049531279999999,49.3276343,Freiwillige Feuerwehr Quierschied
6.6628355,49.60850941428571,Freiwillige Feuerwehr Vierherrenborn
12.225313777777778,52.761736166666665,Freiwillige Feuerwehr Strodehne
7.700489941666667,51.92081385,Löschzug Angelmodde
7.0661885,49.28376288571428,Löschbezirk Neuweiler
11.80080092,49.4767804,Freiwillige Feuerwehr Poppenricht
7.081280055555556,50.94397617777778,Löschgruppe Brück
12.699220933333333,47.93589101111111,Freiwillige Feuerwehr Otting
8.72609122,50.7296096,Freiwillige Feuerwehr Roth
9.4566870375,53.5504484,Freiwillige Feuerwehr Hagen
9.498114233333334,49.1604791,"FFW Pfedelbach, Abt. Berg, GH Heuberg"
7.799381080000001,50.11726508,Freiwillige Feuerwehr Weisel
12.83038418,51.97878082,Freiwillige Feuerwehr Schönefeld
11.8950215,53.0864462,Freiwillige Feuerwehr Spiegelhagen
11.0105864,48.22296014,Freiwillige Feuerwehr Hausen
9.66592844,53.95761744,Freiwillige Feuerwehr Mühlenbarbek
8.8020016,50.87814772857143,Feuerwehr Cölbe-Reddehausen
8.83905228,47.79080372,Freiwilligen Feuerwehr Singen/Htwl. Abt. Hausen a. d. A.
8.835680159999999,47.80511642,Freiwillige Feuerwehr Singen/Htwl. Abt. Schlatt u. K.
8.46649262,51.02158686,Freiwillige Feuerwehr Bad Berleburg LG Schwarzenau
9.938888788888889,52.01448236666667,Freiwillige Feuerwehr Sellenstedt
9.907121375,52.029655725,Freiwillige Feuerwehr Wrisbergholzen
12.21389958,52.69656572,Freiwillige Feuerwehr Molkenberg
10.82504404,48.02135,Freiwillige Feuerwehr Erpfting
6.6667301142857145,50.2918346,Freiwillige Feuerwehr Hillesheim
8.50844988,51.02359304,Freiwillige Feuerwehr Bad Berleburg LG Elsoff
8.510024766666668,51.09501704,Freiwillige Feuerwehr Bad Berleburg LG Wunderthausen
10.33411471,51.9331502,Freiwillige Feuerwehr Langelsheim
8.46209246,51.15518188,Feuerwehr Langewiese
10.58329697142857,52.070282157142856,Freiwillige Feuerwehr Börßum
9.79968155,48.29053563333333,Freiwillige Feuerwehr Öpfingen
7.852150208333334,51.62667022083334,Löschzug Rhynern
6.686101840000001,49.63801974,Freiwillige Feuerwehr Paschel
13.9598577,51.17429116,Freiwillige Feuerwehr GH 2
9.10408676,49.4448881,Feuerwehr Weisbach
10.1719464,52.070333719999994,Freiwillige Feuerwehr Sillium
13.64098902,48.666661520000005,Freiwillige Feuerwehr Raßreuth
7.561514,49.806680140000005,Freiwillige Feuerwehr Weiler bei Monzingen
10.4383956,49.87083704,Freiwillige Feuerwehr Handthal
11.88708130769231,50.73317084615384,Feuerwehrübungsgelände
7.544999266666666,49.8468089,Freiwillige Feuerwehr Seesbach
12.247558342857143,47.983841871428574,Freiwillige Feuerwehr Schonstett
11.61920118,52.62650332,Freiwillige Feuerwehr Schäplitz
7.613044159999999,49.80017558,Freiwillige Feuerwehr Nußbaum
13.615466066666665,52.51159238333333,Freiwillige Feuerwehr Mahlsdorf
7.791458033333334,50.25503871666666,Freiwillige Feuerwehr Geisig
9.61496544,51.33089914,Freiwillige Feuerwehr Uschlag
9.97419588,49.50985064,FFW Röttingen
11.7804315,49.3974659,Freiwillige Feuerwehr Hohenkemnath
13.334504759999998,51.92542088,Freiwillige Feuerwehr Niebendorf-Heinsdorf
12.625650666666663,48.91059004444444,Freiwillige Feuerwehr Reibersdorf
10.25008868,47.472758799999994,Feuerwehrgerätehaus Untermühlegg
9.18454738,49.58627748,Freiwillige Feuerwehr Preunschen
13.393805383333332,51.41864468333333,Freiwillige Feuerwehr Spansberg
11.0178653,52.94979248,Freiwillige Feuerwehr Püggen
6.696803144444444,49.634331833333334,Freiwillige Feuerwehr Schömerich
12.633130033333332,48.97825003333333,FFW Gschwendt
11.274674875,51.57279055,Feuerwehr Wippra
13.15793842,48.35430246,FF Oberwesterbach
9.63720518,54.72406452,Freiwillige Feuerwehr Flatzby-Gammelby-Winderatt
9.1413796,48.109200040000005,Freiwillige Feuerwehr Oberschmeien
8.755907176470588,50.75601607058824,Freiwillige Feuerwehr Ronhausen
6.287363340000001,49.878242060000005,Freiwillige Feuerwehr Wallendorf
6.3079685,49.88570735,Freiwillige Feuerwehr Biesdorf
12.12080002,53.23368000000001,Freiwillige Feuerwehr Mertensdorf
12.39055918888889,50.81473573333333,Freiwillige Feuerwehr Crimmitschau
10.31162442857143,52.49242422857143,Freiwillige Feuerwehr Päse
7.018265536363637,49.41936195454546,Feuerwehrgerätehaus Dirmingen
11.518295769230768,48.05394882307692,Freiwillige Feuerwehr Pullach im Isartal
9.97038378,53.011652860000005,Freiwillige Feuerwehr Hötzingen
6.724992261111111,49.80344879444445,Freiwillige Feuerwehr Kenn
6.217982366666667,50.7306999,Löschgruppe Breinig
10.365749933333332,48.16824278888888,Feuerwehrhaus Weiler
8.43279627,50.23712018,Feuerwehr Niederreifenberg
11.95421373,52.68863773,Freiwillige Feuerwehr Arneburg-Goldbeck Ortsfeuerwehr Beelitz
7.074830780000001,49.42949406,Freiwillige Feuerwehr
13.64495928,52.50389094,Freiwillige Feuerwehr Dahlewitz-Hoppegarten
9.64353618,53.91870294,Freiwillige Feuerwehr Breitenberg-Moordiek
9.412126885714288,53.579778471428575,Freiwillige Feuerwehr Wiepenkathen
13.6943637,52.10784774,Freiwillige Feuerwehr Halbe
12.73095974,50.69913012,Freiwillige Feuerwehr Neuwürschnitz
12.1408659,49.38748434615385,Freiwillige Feuerwehr Schwarzenfeld
10.260774528571428,52.0383067,Freiwillige Feuerwehr Sehlde
6.903751177777778,50.513622833333336,Freiwillige Feuerwehr Kirchsahr-Binzenbach
14.076233453846154,50.9854121,Freiwillige Feuerwehr Rathewalde
8.727274442857142,48.62163457142857,Freiwillige Feuerwehr Wildberg
9.27281598,50.10629146,Freiwillige Feuerwehr Kleinkahl
11.27882744,47.72741448,Freiwillige Feuerwehr Habach
13.425248685714283,51.59486195714286,Freiwillige Feuerwehr Tröbitz
9.47614994,54.449699839999994,Feuerwehrgerätehaus Klein Rheide
14.066930439999998,52.314355879999994,Freiwillige Feuerwehr Petersdorf
9.6906912,52.94647271428572,Freiwillige Feuerwehr Bommelsen
9.6245198,52.9233229,Freiwillige Feuerwehr Jarlingen
8.435264140000001,50.29564392,Feuerwehr Treisberg
7.79907324,49.87870152,Freiwillige Feuerwehr Gutenberg
13.03892836,48.94295986,Feuerwehr Gerätehaus
8.115124028571428,53.52128464285714,Feuer- und Rettungswache 1 Wilhelmshaven
10.34492434,53.34333941999999,Freiwillige Feuerwehr Handorf
9.68542854,54.00438608,Freiwillige Feuerwehr Lockstedt
10.381125642857144,50.9936575,Freiwillige Feuerwehr Eisenach-Stockhausen-Hötzelsroda
8.988902399999999,50.22475756428571,Freiwillige Feuerwehr Hammersbach
11.208290883333332,51.461524733333334,Freiwillige Feuerwehr Wallhausen
9.74684606,54.5696364,Freiwillige Feuerwehr Kius Ulsnis
9.56748704,52.90783792,Freiwillige Feuerwehr Ebbingen
8.915884925,53.7392833,Freiwillige Feuerwehr Ihlienworth
11.851843066666667,52.67918985,Freiwillige Feuerwehr Arneburg-Goldbeck Ortsfeuerwehr Eichstedt
10.4090645,50.19303688,Freiwillige Feuerwehr Wetzhausen/Mailes
7.610484233333334,51.583612388888895,Löschgruppe Methler
11.76925634,50.86955644,Freiwillige Feuerwehr Stadtroda OT Dorna
13.20589204,49.021247,Freiwillige Feuerwehr Innenried
10.066109128571428,52.260528428571426,Freiwillige Feuerwehr Hohenhameln
10.1603606,52.43508918571428,Freiwillige Feuerwehr Katensen
10.176991077777778,52.410314166666666,Ortsfeuerwehr Dollbergen
8.320614733333334,50.63166406666667,Freiwillige Feuerwehr Edingen
6.942276340000001,50.52542178,Freiwillige Feuerwehr Krälingen
13.13987602,48.388834759999995,Freiwillige Feuerwehr Thanham
9.435744199999998,54.0636611,Feuerwehr Aasbüttel
9.613837,50.2091239,Freiwillige Feuerwehr Obersinn
7.047429666666667,49.37466292222222,Freiwillige Feuerwehr Illingen Löschbezirk Illingen
11.570163911111113,50.08869975555555,Freiwillige Feuerwehr Hegnabrunn
7.26667426,49.228574980000005,Freiwillige Feuerwehr Mimbach
11.95407915,52.3581537875,Freiwillige Feuerwehr Elbe-Parey Ortsfeuerwehr Zerben
7.058904060000001,49.6096644,Feuerwehr Eisen
7.0168415,49.59597528,Feuerwehr Schwarzenbach
11.9318149,49.11223618333333,Freiwillige Feuerwehr Duggendorf
11.895907372727272,49.02351155454546,Freiwillige Feuerwehr Heimberg
8.463636009090909,50.12041926363637,Freiwillige Feuerwehr Kelkheim-Münster Ts.
13.136194899999998,48.37151974,Freiwillige Feuerwehr Kößlarn
8.80149344,53.666526,Freiwillige Feuerwehr Flögeln
10.2121469,52.55399754,Freiwillige Feuerwehr Samtgemeinde Flotwedel - Sandlingen
7.42248558,49.80722718,Freiwillige Feuerwehr Hahnenbach
10.303777366666669,48.46273431111111,Feuerwehr Reisensburg
10.094280128571429,52.30596454285715,Freiwillige Feuerwehr Mehrum
9.61473174,54.54291393999999,Freiwillige Feuerwehr Moldenit
8.069574481818181,48.256547227272726,Feuerwehr
11.66002134,52.574746700000006,Käthen
10.483525158333334,52.509802158333336,Freiwillige Feuerwehr Wilsche
10.156700142857144,52.5384997,Freiwillige Feuerwehr Wathlingen
7.132953333333333,50.62677360000001,Freiwillige Feuerwehr Wachtberg - Löschgruppe Berkum
14.368402871428572,53.077599757142856,Ochotnicza Straż Pożarna w Ognicy
8.915213353846154,50.885147592307696,Freiwillige Feuerwehr Rauschenberg
12.80532475,50.92138968333333,Freiwillige Feuerwehr Burgstädt
11.2747685,48.23638168,Freiwillige Feuerwehr Überacker
8.655915361538462,51.76255707692307,Freiwillige Feuerwehr Paderborn
7.459616804347826,49.784753343478265,Freiwillige Feuerwehr Kirn
10.51945616,53.91267916,Feuerwehrgerätehaus
8.706203859999999,53.70836126,Freiwillige Feuerwehr Krempel
11.892263885714286,52.69682878571429,Freiwillige Feuerwehr Arneburg-Goldbeck Ortsfeuerwehr Baben
11.94443936,50.48755706,Freiwillige Feuerwehr Stelzen
9.963162671428572,49.59367138571429,Freiwillige Feuerwehr Sächsenheim
13.284755244444446,52.96483491111111,Freiwillige Feuerwehr Klein-Mutz
11.93532744,51.69860478,Freiwillige Feuerwehr Edderitz
13.088928057142857,53.54397915714286,Freiwillige Feuerwehr Lapitz
7.129796066666667,49.3192024,Feuerwehrgerätehaus
7.14763356,49.31323962,Freiwillige Feuerwehr
13.69378192,51.35434182,FF Blochwitz-Brößnitz GH Blochwitz
13.03968538,52.19125378,Feuerwehr Rieben
13.35708548235294,52.48442210588235,Berufsfeuerwache Schöneberg und Freiwillige Feuerwehr Schöneberg
7.834465066666667,51.64793342222222,Löschgruppe Berge
9.2193108,52.65916656,Feuerwehrtechnische Zentrale
6.669207285714285,50.6673121,FF Löschgruppe Linzenich - Lövenich
7.2331335,49.15590787777778,Freiwillige Feuerwehr Gersheim Lbz. Walsheim
7.288825516666667,49.168132183333334,Freiwillige Feuerwehr LBZ Pinningen
12.325387266666668,49.117730566666665,Freiwillige Feuerwehr Mainsbauern
11.2340938,50.81896542,Freiwillige Feuerwehr Rittersdorf
6.763610277777778,51.55902615555556,Feuerwehrgerätehaus Hiesfeld
9.0131546,52.41431104285714,Freiwillige Feuerwehr Petershagen - Löschgruppe Windheim
9.70000532,52.77268868,Freiwillige Feuerwehr Westenholz
13.712167476923078,52.91249393846154,Freiwillige Feuerwehr Altenhof
7.36875953076923,49.302632384615386,Freiwillige Feuerwehr Kirrberg
12.48661424,49.17887296,Freiwillige Feuerwehr
8.263690885714286,50.1015599,Freiwillige Feuerwehr Wiesbaden-Sonnenberg
10.279044822222223,52.43738721111111,Freiwillige Feuerwehr Plockhorst
10.36329542,48.27268112,Freiwillige Feuerwehr Billenhausen
10.25915308,52.42574248,Freiwillige Feuerwehr Wehnsen
9.98450972,54.60342482,Freiwillige Feuerwehr Schuby
9.951671527586209,51.522173206896554,Hauptfeuer- und Rettungswache Göttingen
8.00181738,50.6442557,Freiwillige Feuerwehr Fehl-Ritzhausen
7.300261990909092,50.18247236363637,Freiwillige Feuerwehr Karden
6.669920216666667,50.3392689,Freiwillige Feuerwehr Wiesbaum
12.09244596,50.6802519,Freiwillige Feuerwehr Langenwetzendorf
11.561103925,52.660550650000005,Freiwillige Feuetwehr Ernst Drong Bismark
10.89347516,49.48222296,FFW Seukendorf - Gerätehaus Hiltmannsdorf
8.443417100000001,50.27184767999999,Feuerwehr Schmitten
10.9034713,50.19649772,FFW Gossenberg
13.86003351111111,51.93807505555556,Freiwillige Feuerwehr Treppendorf
10.649251476923077,54.20400716923076,Freiwillige Feuerwehr Nüchel
7.569654183333333,49.6763162,Freiwillige Feuerwehr Kappeln
12.9935887,49.192086540000005,Freiwillige Feuerwehr Arrach
13.005821242857142,49.20445364285714,Freiwillige Feuerwehr Haibühl-Ottenzell
8.097976477777777,49.13539004444445,Feuerwehr
10.357089671428572,51.97452645714286,Freiwillige Feuerwehr Bredelem
9.1041539,49.32332172,Freiwillige Feuerwehr Haßmersheim (Abt. Hochhausen)
7.415050244444444,50.57324194444445,Freiwillige Feuerwehr Roßbach (Wied)
13.351297111111112,48.911096711111114,Freiwillige Feuerwehr Spiegelau
11.30789712,50.3459362,FFW Pressig
10.8337774,48.42092677777778,Freiwillige Feuerwehr Hirblingen
7.971648984615385,50.84788585384615,Feuerwehr Siegen - Einheit Niederschelden
7.27315494,49.24133172,Feuerwehr Webenheim
7.28037780625,49.2633495625,Freiwillige Feuerwehr Lbz. Bierbach
7.59867614,49.63331842,Freiwillige Feuerwehr Lohnweiler
9.233850285714285,49.89537008571428,Freiwillige Feuerwehr Leidersbach
7.778605433333333,49.4803872,Freiwillige Feuerwehr Erlenbach
14.31327274,53.02990482,Ochotnicza Straż Pożarna w Krajniku Dolnym
10.021983133333334,47.82649241666667,FFW Leutkirch
10.021984323076923,47.826836584615386,FFW Leutkirch
13.77988557142857,53.76001841428571,Freiwillige Feuerwehr Ducherow
9.76796028,50.43145108,Feuerwehr Altenhof
11.20615755,53.425118875,Feuerwehr-Service-Zentrum
11.20562230909091,53.424577318181825,Freiwillige Feuerwehr Hagenow
10.911994861538462,51.824934892307695,Freiwillige Feuerwehr Heimburg
13.320265423076924,48.921970723076925,Freiwillige Feuerwehr Klingenbrunn
13.266809342857144,51.418851714285715,Feuerwehr Altenau
8.96274646,52.4531924,Freiwillige Feuerwehr Raddestorf
8.66728706,50.02513568,Freiwillige Feuerwehr Dreieich-Buchschlag
13.78221580909091,48.59471965454546,Freiwillige Feuerwehr Wegscheid
8.000554233333334,49.61650783333333,Freiwillige Feuerwehr Weitersweiler
11.50870524,49.54270666,Löschgruppe Fischbrunn
11.4164679,47.9237022625,Freiwillige Feuerwehr Dorfen
7.510517933333333,51.62652355714286,Löschgruppe Nordlünen/Alstedde
10.565874439999998,48.16634946,Feuerwehr Immelstetten
10.129958172727273,52.64415801818182,Freiwillige Feuerwehr Bostel (Stadt Celle)
13.25799356,51.45823232,Freiwillige Feuerwehr Burxdorf
12.2676725,51.2199814,Freiwillige Feuerwehr Zitzschen
10.52789176,49.49641846,FFW Jobstgreuth
13.6141084,54.11475555,Freiwillige Feuerwehr Wusterhusen
8.5278513,49.1004217,Freiwillige Feuerwehr Bruchsal - Abteilung Büchenau
8.426371020000001,47.96850962,Feuerwehr Wolterdingen
7.818193285714286,49.66046239999999,Freiwillige Feuerwehr Dielkirchen
8.692575433333333,49.24965423333333,Freiwillige Feuerwehr Malsch
9.65723569,50.29915554,Freiwillige Feuerwehr Mottgers
9.6059268,50.27129852,Freiwillige Feuerwehr Neuengronau
11.92595328,51.13335598,FFW Gröbitz
13.254004057142856,49.03528157142857,Freiwillige Feuerwehr Lindberg
9.669167513333331,51.312894199999995,Freiwillige Feuerwehr Nieste
12.496707971428572,50.791063442857144,Freiwillige Feuerwehr Zwickau-Schlunzig
9.0638429,51.05140002,Freiwillige Feuerwehr Armsfeld
7.76994914,49.65943416,Freiwillige Feuerwehr Ransweiler
12.550166157142858,50.71764725714286,Freiwillige Feuerwehr Zwickau-Pöhlau
9.938304493333334,53.57725407333333,Freiwillige Feuerwehr Eimsbüttel
10.8103265,48.72397462,FFw Zirgesheim
13.43210299090909,52.29305414545454,Freiwillige Feuerwehr Rangsdorf
7.818146166666667,51.48632963333333,Löschgruppe Warmen
10.1524635,49.6246984875,FFW Martinsheim
10.15249795,49.624702033333335,Feuerwehrhaus Martinsheim
13.64355788,48.894639999999995,Freiwillige Feuerwehr Mitterfirmiansreut
8.81364578,48.28697706,Freiwillige Feuerwehr Abt. Geislingen
11.358458642857142,53.801267342857145,Freiwillige Feuerwehr Bobitz
9.12722392,52.85184272,Freiwillige Feuerwehr Wechold
8.4903231,47.62532302857143,Feuerwehr Dettighofen
9.877642,52.509556880000005,Freiwillige Feuerwehr Kleinburgwedel
10.191522214285714,52.10692577142857,Freiwillige Feuerwehr Wartjenstedt
13.22028832,49.0333495,Freiwillige Feuerwehr Klautzenbach
14.217821,51.06303772857143,Freiwillige Feuerwehr Berthelsdorf
8.9638195,51.02548026,Freiwillige Feuerwehr Haina
11.0562712,48.32181524444445,Freiwillige Feuerwehr Rohrbach
13.4634988,48.9297880625,Freiwillige Feuerwehr Waldhäuser
9.055609283333334,52.05557041666666,"Freiwillige Feuerwehr Extertal, Löschgruppe Linderhofe"
9.893436018181818,51.508969390909094,Freiwillige Feuerwehr Rosdorf
14.106355214285712,52.32731968571428,Freiwillige Feuerwehr
7.205345288888889,49.24599703888889,Feuerwehr Niederwürzbach
7.677106066666667,51.61997615000001,Löschgruppe Overberge
9.003765183333334,49.417403433333334,Freiwillige Feuerwehr Lindach
7.292870977777778,49.183756233333334,Freiwillige Feuerwehr LBZ Böckweiler
13.3339919,48.84154861428571,Marktfeuerwehr Schönberg
13.17938956,48.39400114,FF Asbach
7.259972225,49.2428337875,Freiwillige Feuerwehr Blieskastel
7.533069766666666,51.658565933333335,Löschzug Cappenberg
8.65221972,48.78443806,Freiwillige Feuerwehr Schömberg
11.591154233333334,48.55286365555556,Freiwillige Feuerwehr Geisenhausen
10.7109846375,49.1555452875,Feuerwehr Altenmuhr
8.7667968,53.39475391999999,Freiwillige Feuerwehr Bokel
7.162234649999999,49.26531524999999,Feuerwehr
9.73025288,52.93620104,Freiwillige Feuerwehr Riepe
13.1936395,51.36698632,Freiwillige Feuerwehr Sahlassan
7.93151884,49.1141842,Feuerwehr Birkenhördt
10.7236469,51.55711176,Freiwillige Feuerwehr Woffleben
7.594228236842105,51.43136088421053,Löschgruppe Villigst
13.71408396,52.0534549,Freiwillige Feuerwehr Briesen
13.7140853,52.053573799999995,Freiwillige Feuerwehr Briesen
13.721201771428571,52.07470974285714,Freiwillige Feuerwehr Oderin
10.233209283333332,52.097093650000005,FFw Oelber a.w. Wege
12.501929333333331,48.93181568888889,Freiwillige Feuerwehr Obermotzing e.V.
9.755876744444445,53.45037416666666,Freiwillige Feuerwehr Ovelgönne
